17681,265,21,100,61,82
17696,281,21,100,57,4200006
17701,280,0,100,80,106040
17703,280,0,100,81,1296019
17705,280,0,100,85,2700019
17706,280,21,100,75,9600000
17720,24,21,100,128,5049505
17735,24,21,100,129,198020
17751,8,21,100,132,5050002
17766,8,20,100,139,9500000
17780,8,20,100,140,1085
17795,0,20,100,141,9504089
17810,0,41,100,8,64
17825,0,41,100,1,40000
17840,0,0,100,135,401000
17842,0,0,100,143,9950999
17844,16,41,100,46,1952121
17861,16,41,100,57,5
17876,16,41,100,58,2503128
17891,16,41,100,59,906043
17907,0,0,100,135,400000
17909,0,0,100,143,9950990
17912,0,40,100,61,9
17929,0,40,100,62,899971
17944,0,40,100,67,0
17960,1,31,100,74,4690602
17964,257,31,100,132,5050002
17970,0,0,100,135,401000
17972,0,0,100,143,9950990
17974,265,31,100,132,5050002
17982,265,31,100,140,201015
17986,265,31,100,106,9500010
17991,265,31,100,8,200146
17996,281,21,100,67,100000
18002,280,0,100,80,107040
18004,280,0,100,81,1996019
18006,280,0,100,85,2900019
18007,280,21,100,61,192
18024,24,21,100,127,101009
18039,24,21,100,128,5049505
18055,8,21,100,129,198020
18070,8,21,101,132,5050002
18103,8,21,101,139,9500000
18119,0,20,100,140,1085
18134,0,20,100,141,9600089
18150,0,20,100,8,13
18164,0,0,100,135,400000
18166,0,0,100,143,9950990
18169,0,20,100,1,40000
18185,0,20,101,46,1170900
18200,0,20,101,57,0
18215,0,20,101,58,4071526
18230,0,20,101,59,10023
18245,0,20,101,61,9
18260,0,0,101,135,401010
18262,0,0,101,143,9950990
18263,0,20,101,62,899951
18275,0,0,101,135,401010
18277,0,0,101,143,9950990
18281,257,11,101,62,176861
18297,265,21,101,75,9700030
18303,265,11,101,57,0
18307,264,0,101,80,103040
18310,264,0,101,81,996019
18312,264,0,101,85,1100019
18314,264,11,101,132,5050003
18329,8,11,101,106,9500010
18344,0,0,101,135,400000
18346,0,0,101,143,9950990
18349,8,11,101,123,313003
18365,8,11,101,124,1812950
18379,0,0,101,135,401010
18381,0,0,101,143,9950990
18383,8,11,101,125,200992
18400,8,11,101,126,101010
18416,0,10,101,127,101009
18430,0,10,101,128,5049505
18445,0,21,101,129,97020
18460,16,21,101,132,5050003
18475,16,21,101,139,9500000
18490,16,21,101,140,4045
18505,0,0,101,135,400000
18507,0,0,101,143,9950990
18510,0,31,101,141,9802089
18525,0,31,101,8,20
18540,0,31,101,1,0
18555,0,31,101,46,1211302
18570,0,31,101,57,0
18585,0,30,101,58,3582927
18600,0,30,101,59,610033
18615,0,30,101,61,29
18630,0,30,101,62,898961
18646,0,30,101,67,0
18660,0,30,101,74,2980702
18675,0,30,101,75,9900000
18690,0,30,101,95,5050000
18705,0,30,102,106,9500010
18720,0,30,102,123,1
18735,0,21,102,124,900950
18750,0,21,102,125,201992
18765,0,0,101,135,401000
18767,0,0,101,143,9950999
18770,146,11,101,126,100000
18776,274,11,101,140,204045
